Id,Age,Job,Sex,Marital,Default,Balance,HHInsurance,CarLoan,Communication,LastContactDay,LastContactMonth,NoOfContacts,DaysPassed,PrevAttempts,CallStart,CallEnd,CarInsurance,IncomeGroup
3154,47,technician,Male,single,0,-239,1,1,cellular,7,jul,3,-1,0,16:19:49,16:36:02,1,2
3155,53,management,Male,married,0,618,0,0,cellular,11,aug,2,-1,0,14:02:21,14:03:34,0,3
3156,33,blue-collar,Male,married,0,355,1,0,telephone,4,jun,3,-1,0,13:15:28,13:16:55,0,2
3157,33,blue-collar,Male,married,0,705,1,0,cellular,14,may,2,-1,0,12:31:46,12:33:38,0,2
3158,35,management,Male,divorced,0,146,0,0,cellular,6,aug,2,-1,0,13:05:18,13:17:18,1,2
3159,29,services,Female,single,0,84,0,1,telephone,3,jul,3,-1,0,16:35:03,16:44:50,1,2
3160,29,technician,Male,single,0,316,1,0,cellular,3,mar,1,-1,0,14:13:14,14:15:50,1,2
3161,42,management,Male,married,0,1519,0,0,cellular,19,oct,1,92,1,9:45:06,9:48:56,1,3
3162,61,retired,Male,married,0,1853,0,0,telephone,10,aug,1,181,2,17:33:46,17:42:26,1,1
3163,31,services,Female,married,1,29,0,0,cellular,21,nov,3,-1,0,14:22:02,14:26:02,0,3
3164,41,admin,Female,single,0,-109,1,1,cellular,11,may,1,370,1,9:05:27,9:22:45,1,3
3165,39,admin,Female,married,0,2319,0,0,cellular,7,jul,1,-1,0,15:01:59,15:03:23,0,3
3166,34,technician,Female,married,0,197,0,0,cellular,20,aug,3,-1,0,9:28:38,9:29:56,1,1
3167,49,blue-collar,Female,married,0,1946,0,0,cellular,19,oct,1,95,1,17:16:08,17:19:20,1,2
3168,35,entrepreneur,Male,single,0,145,1,0,cellular,18,jul,2,-1,0,11:17:02,11:30:21,1,2
3169,33,blue-collar,Male,married,0,0,1,1,cellular,31,jul,43,-1,0,17:56:12,17:56:28,0,1
3170,43,technician,Male,married,0,481,0,0,cellular,20,aug,2,-1,0,15:55:34,15:58:50,0,2
3171,49,management,Male,married,0,321,0,0,telephone,9,jun,3,-1,0,17:10:43,17:12:58,0,1
3172,37,technician,Male,married,0,4030,1,0,telephone,26,may,5,-1,0,13:14:50,13:17:48,0,1
3173,44,blue-collar,Male,married,0,858,1,0,telephone,21,may,5,-1,0,13:37:15,13:43:17,0,2
3174,60,technician,Female,married,0,10925,0,0,cellular,23,oct,3,185,1,12:53:14,12:57:44,1,1
3175,32,blue-collar,Male,married,0,715,1,0,telephone,8,may,2,-1,0,15:28:26,15:30:14,0,3
3176,39,management,Male,married,0,3760,0,1,cellular,17,jul,1,-1,0,12:00:34,12:04:56,0,1
3177,30,services,Female,married,0,7032,0,0,cellular,17,jul,1,-1,0,17:39:04,17:40:46,0,2
3178,33,unemployed,Female,single,0,685,1,0,cellular,2,feb,1,96,2,14:37:11,14:38:56,0,1
3179,41,blue-collar,Male,married,0,1020,1,0,telephone,29,may,1,-1,0,11:41:36,11:46:12,0,1
3180,46,technician,Male,married,0,1167,1,0,cellular,21,nov,2,-1,0,16:41:32,17:07:12,1,2
3181,28,blue-collar,Female,single,0,7,1,1,telephone,9,may,3,-1,0,12:30:34,12:32:39,0,3
3182,26,admin,Female,single,0,766,0,0,cellular,15,oct,2,-1,0,12:43:58,12:51:35,1,3
3183,48,housemaid,Male,married,0,332,1,0,cellular,1,jun,1,-1,0,9:53:55,9:58:17,0,1
3184,37,housemaid,Male,married,0,2410,0,0,cellular,4,aug,1,-1,0,14:36:09,14:41:24,0,1
3185,38,admin,Male,single,0,2600,1,0,cellular,19,nov,1,-1,0,9:59:52,10:00:59,0,2
3186,30,technician,Male,single,0,1395,1,0,cellular,15,may,2,354,1,11:24:35,11:27:54,0,2
3187,48,management,Male,married,0,1,0,0,telephone,10,nov,1,-1,0,10:54:38,10:58:46,1,3
3188,59,management,Female,married,0,553,1,0,cellular,7,jul,3,-1,0,15:31:40,15:52:52,1,3
3189,59,retired,Female,married,0,363,0,0,cellular,30,apr,1,-1,0,9:40:58,9:47:38,1,3
3190,59,technician,Male,married,0,2308,0,0,cellular,30,apr,1,87,1,17:27:02,17:40:37,1,1
3191,44,blue-collar,Female,married,0,3407,1,0,telephone,15,may,2,-1,0,14:11:20,14:14:19,0,1
3192,34,admin,Male,married,0,899,1,0,telephone,12,nov,1,170,3,13:11:13,13:13:07,1,3
3193,55,entrepreneur,Male,married,0,27624,0,0,telephone,3,jun,1,-1,0,17:21:13,17:28:30,1,1
3194,38,technician,Female,married,0,300,0,0,cellular,29,aug,5,-1,0,10:28:59,10:31:04,0,2
3195,27,management,Female,single,0,102,0,0,telephone,26,jul,1,-1,0,10:07:40,10:07:49,0,2
3196,19,student,Male,single,0,329,0,0,cellular,30,apr,1,190,2,15:57:27,16:00:16,1,1
3197,51,management,Male,married,1,0,0,1,cellular,29,jul,6,-1,0,9:08:43,9:12:07,0,3
3198,32,blue-collar,Female,married,0,1905,1,0,cellular,16,jul,2,-1,0,9:59:33,10:11:22,1,1
3199,49,management,Male,married,0,1330,0,1,telephone,18,jun,1,-1,0,14:50:10,14:50:47,0,2
3200,39,entrepreneur,Female,married,0,5562,0,0,cellular,20,nov,3,-1,0,9:55:43,9:58:12,0,1
3201,80,retired,Male,divorced,0,5861,0,0,telephone,26,apr,8,-1,0,10:34:55,10:36:27,0,1
3202,42,technician,Male,married,0,2152,0,0,cellular,30,mar,2,181,2,11:16:12,11:22:13,0,3
3203,57,blue-collar,Female,married,0,1316,0,0,cellular,28,jan,2,182,5,9:47:06,9:50:47,0,1
3204,54,blue-collar,Female,divorced,0,4401,0,0,telephone,13,may,1,183,2,13:52:57,13:59:51,1,1
3205,48,entrepreneur,Female,married,0,0,1,0,cellular,11,may,3,-1,0,12:51:57,12:59:07,0,3
3206,62,retired,Female,married,0,383,0,0,cellular,10,sep,1,-1,0,12:33:15,12:37:51,0,2
3207,28,blue-collar,Male,single,0,1,0,0,telephone,28,may,1,-1,0,16:17:26,16:20:27,0,1
3208,43,blue-collar,Female,single,0,0,0,0,cellular,9,jul,1,-1,0,9:23:23,9:44:05,1,1
3209,59,blue-collar,Male,married,0,3062,1,0,cellular,14,aug,2,-1,0,10:01:58,10:03:25,0,3
3210,39,blue-collar,Male,single,0,0,1,1,cellular,13,may,5,-1,0,11:19:08,11:52:03,1,2
3211,37,blue-collar,Female,married,0,398,1,0,telephone,19,may,1,-1,0,12:00:59,12:04:25,0,3
3212,35,management,Female,single,0,3576,1,0,cellular,19,aug,1,-1,0,15:58:08,15:59:16,0,1
3213,26,technician,Female,divorced,0,21,1,0,telephone,27,may,1,-1,0,14:17:44,14:19:57,0,2
3214,29,management,Male,single,0,1388,1,0,cellular,15,may,3,-1,0,16:13:04,16:15:41,0,1
3215,56,retired,Female,married,0,5,0,0,cellular,23,jul,3,-1,0,14:33:00,14:35:02,0,1
3216,31,technician,Male,divorced,0,-1185,1,0,telephone,16,jun,5,-1,0,15:07:56,15:09:17,0,1
3217,52,technician,Male,married,0,2944,0,0,cellular,22,aug,18,-1,0,11:03:24,11:03:46,0,1
3218,35,blue-collar,Male,married,0,623,1,0,cellular,6,may,2,-1,0,14:48:34,14:50:11,0,1
3219,35,management,Male,married,0,3168,0,0,cellular,22,aug,30,-1,0,12:20:00,12:20:24,0,1
3220,27,management,Female,single,0,107,0,0,cellular,18,oct,3,-1,0,14:28:25,14:41:12,1,2
3221,41,self-employed,Female,single,0,1755,0,0,telephone,11,jun,10,-1,0,15:15:25,15:17:57,0,3
3222,45,self-employed,Male,married,0,510,0,0,telephone,6,jun,2,-1,0,12:16:28,12:27:07,0,3
3223,36,admin,Female,single,0,9002,1,1,cellular,10,jul,1,-1,0,16:07:29,16:20:42,0,3
3224,25,blue-collar,Female,single,0,2007,0,0,cellular,12,jan,2,-1,0,16:05:43,16:10:08,1,2
3225,36,admin,Female,single,0,364,0,1,cellular,31,aug,1,123,1,11:07:04,11:10:09,1,3
3226,34,services,Female,single,0,528,1,0,cellular,2,sep,3,100,5,15:27:24,15:29:25,1,2
3227,49,blue-collar,Male,married,0,1264,0,0,cellular,8,aug,3,-1,0,10:42:44,10:45:04,0,1
3228,54,retired,Male,divorced,0,3076,0,0,cellular,27,may,2,-1,0,15:50:49,15:56:56,1,2
3229,43,admin,Female,single,0,733,1,0,cellular,21,aug,1,88,4,12:19:52,12:21:58,1,2
3230,59,retired,Female,married,0,-182,0,1,cellular,25,jul,1,-1,0,11:16:00,11:18:33,0,3
3231,37,management,Female,single,0,254,0,0,cellular,19,oct,1,-1,0,10:49:27,10:51:27,0,2
3232,32,admin,Male,divorced,0,714,0,0,cellular,2,feb,1,-1,0,13:29:28,13:33:09,0,2
3233,33,blue-collar,Male,married,0,687,1,0,cellular,14,may,2,370,1,17:51:13,17:52:25,0,3
3234,38,blue-collar,Female,married,0,481,1,0,telephone,12,may,5,-1,0,9:18:18,9:20:12,0,2
3235,35,admin,Male,married,0,898,1,0,cellular,9,apr,1,-1,0,17:59:24,18:02:58,1,2
3236,32,management,Male,single,0,2974,1,0,cellular,24,apr,1,4,1,9:08:39,9:12:26,1,3
3237,26,technician,Male,single,0,33,0,0,cellular,23,jul,7,-1,0,13:09:58,13:11:29,0,2
3238,45,technician,Female,married,0,297,0,0,cellular,28,jan,2,-1,0,13:04:07,13:07:37,0,3
3239,46,blue-collar,Female,married,0,101,1,0,cellular,11,may,1,364,5,9:47:45,9:54:47,0,3
3240,59,retired,Male,divorced,0,5583,1,0,cellular,30,apr,1,-1,0,10:43:40,10:55:40,1,3
3241,36,services,Female,single,0,0,1,0,cellular,12,may,6,-1,0,16:19:43,16:26:21,1,2
3242,48,technician,Male,divorced,0,94,1,0,cellular,12,may,2,-1,0,11:16:16,11:17:43,0,1
3243,27,blue-collar,Female,married,0,202,0,1,cellular,22,jul,1,-1,0,11:55:51,11:56:32,0,1
3244,47,blue-collar,Female,divorced,0,65,1,0,telephone,9,may,1,-1,0,12:23:54,12:27:19,0,2
3245,51,admin,Female,married,0,1463,1,0,telephone,23,jul,1,-1,0,10:42:15,10:45:20,0,1
3246,37,services,Male,married,0,775,0,0,cellular,14,aug,2,-1,0,15:37:25,15:39:55,1,1
3247,29,services,Male,single,0,184,0,0,cellular,14,jul,3,-1,0,10:18:44,10:19:30,0,1
3248,57,retired,Female,married,0,5313,0,0,cellular,3,jun,1,-1,0,14:58:46,15:02:06,1,1
3249,50,management,Male,divorced,0,458,0,0,cellular,3,feb,3,-1,0,16:00:48,16:03:52,0,3
3250,34,blue-collar,Male,married,0,748,1,1,cellular,6,may,1,-1,0,16:54:55,16:57:36,0,1
3251,25,technician,Male,single,0,1231,0,0,cellular,31,aug,2,-1,0,9:49:39,9:54:10,1,1
3252,39,technician,Male,single,0,45248,1,0,telephone,6,may,1,-1,0,9:23:35,9:50:38,1,1
3253,34,management,Female,single,0,682,0,0,cellular,27,aug,3,-1,0,9:21:29,9:29:21,0,3
3254,38,management,Female,married,0,0,1,0,telephone,27,may,2,-1,0,15:05:56,15:09:49,0,2
3255,33,admin,Female,married,0,89,0,0,telephone,10,jul,3,-1,0,11:55:18,12:04:02,0,1
3256,47,services,Male,married,0,49,1,0,cellular,18,may,4,-1,0,16:34:49,16:38:59,0,3
3257,48,blue-collar,Male,married,0,1230,1,0,cellular,12,nov,1,196,2,13:43:12,13:46:01,1,3
3258,51,self-employed,Male,divorced,0,10924,0,0,cellular,6,may,2,-1,0,16:48:46,16:50:32,0,3
3259,37,services,Female,married,0,-349,1,0,telephone,27,may,5,-1,0,16:01:00,16:06:19,0,2
3260,39,housemaid,Male,divorced,0,239,0,0,cellular,29,aug,2,-1,0,16:44:19,16:47:43,0,3
3261,52,admin,Female,divorced,0,121,1,0,cellular,24,jul,2,-1,0,17:25:16,17:29:17,0,2
3262,32,technician,Female,married,0,150,0,1,cellular,7,aug,2,-1,0,12:04:19,12:08:10,0,2
3263,27,self-employed,Male,single,0,970,1,0,cellular,13,feb,2,-1,0,14:05:56,14:06:51,0,1
3264,37,blue-collar,Female,married,0,-4,1,1,telephone,29,may,1,-1,0,14:46:06,14:52:27,0,2
3265,32,services,Male,single,0,2615,0,0,cellular,19,nov,1,-1,0,9:45:24,9:59:37,1,1
3266,53,blue-collar,Male,married,0,1777,1,0,cellular,21,nov,5,154,1,14:02:12,14:15:28,1,1
3267,36,technician,Male,single,0,351,0,0,cellular,25,aug,3,-1,0,14:49:55,14:51:23,0,1
3268,80,retired,Female,married,0,1468,0,0,cellular,13,jan,3,-1,0,17:36:48,17:42:18,1,1
3269,48,blue-collar,Male,married,0,474,1,1,telephone,3,jul,1,-1,0,16:41:29,16:48:23,0,1
3270,43,self-employed,Male,married,0,3003,0,0,cellular,8,aug,3,-1,0,16:07:16,16:13:14,0,3
3271,31,management,Male,single,0,147,0,0,cellular,9,mar,1,181,2,10:56:40,11:04:29,1,2
3272,30,technician,Male,single,0,878,1,0,cellular,15,may,3,298,3,10:46:31,10:49:24,0,1
3273,40,unemployed,Female,divorced,0,1694,0,0,cellular,12,aug,6,-1,0,10:41:57,10:49:50,1,1
3274,29,student,Female,single,0,459,0,0,cellular,15,dec,3,189,19,14:42:47,14:47:26,1,3
3275,34,technician,Male,single,0,2085,0,0,cellular,10,aug,3,182,2,13:26:03,13:31:59,1,1
3276,49,blue-collar,Male,divorced,0,235,0,0,cellular,29,jan,1,-1,0,10:41:10,10:51:36,0,1
3277,32,management,Female,single,0,520,0,0,cellular,3,feb,2,-1,0,17:26:37,17:34:00,1,3
3278,46,services,Male,married,0,379,0,0,telephone,11,jun,2,-1,0,15:24:14,15:39:00,0,2
3279,26,admin,Female,single,0,1099,0,0,cellular,15,jan,2,225,13,14:59:45,15:01:24,0,3
3280,37,services,Male,married,0,-21,1,1,telephone,23,may,2,-1,0,16:22:07,16:23:08,0,2
3281,35,management,Male,single,0,3384,1,0,cellular,31,jul,2,-1,0,15:49:09,15:55:21,0,2
3282,31,management,Female,married,0,0,0,0,cellular,11,aug,1,-1,0,10:29:49,10:41:49,1,2
3283,31,blue-collar,Female,married,0,298,1,1,telephone,2,jun,1,-1,0,9:46:14,9:50:06,0,3
3284,42,services,Male,married,0,4216,0,0,cellular,12,jun,2,-1,0,11:52:11,11:55:17,1,2
3285,53,management,Male,single,0,208,1,0,telephone,19,may,9,-1,0,16:55:03,16:58:02,0,1
3286,44,self-employed,Male,single,0,1367,1,0,cellular,13,apr,3,146,1,15:28:20,15:48:52,1,3
3287,56,admin,Male,married,0,11,0,0,telephone,13,may,3,-1,0,10:38:24,10:39:06,0,1
3288,41,self-employed,Female,divorced,0,1256,0,0,telephone,9,feb,3,-1,0,14:15:25,14:17:52,0,3
3289,28,technician,Female,single,0,183,1,1,telephone,28,may,2,-1,0,12:52:24,12:53:26,0,1
3290,31,student,Female,single,0,64,0,0,cellular,2,jun,2,-1,0,10:15:22,10:19:43,1,2
3291,54,blue-collar,Female,married,0,211,0,0,telephone,19,jun,2,-1,0,11:18:07,11:21:27,0,1
3292,31,management,Female,married,0,4328,0,0,cellular,12,oct,4,165,14,9:55:11,9:58:34,1,1
3293,45,admin,Male,married,0,248,0,0,cellular,16,jul,2,-1,0,12:03:08,12:06:40,0,3
3294,46,management,Female,married,0,1375,1,0,cellular,17,nov,3,-1,0,14:17:14,14:22:22,0,3
3295,31,admin,Female,married,0,223,0,0,cellular,6,may,1,-1,0,10:51:58,10:56:55,0,2
3296,55,blue-collar,Female,married,0,2854,1,0,cellular,7,may,1,-1,0,14:32:17,14:37:29,0,2
3297,30,admin,Male,married,0,874,1,0,cellular,22,jul,2,-1,0,16:16:17,16:17:50,0,2
3298,32,technician,Male,divorced,0,-262,1,0,telephone,28,aug,24,-1,0,13:35:02,13:36:27,0,3
3299,49,blue-collar,Male,married,0,287,1,0,telephone,29,may,2,-1,0,12:10:27,12:13:02,0,2
3300,30,services,Female,married,0,5,0,1,cellular,10,jul,5,-1,0,17:40:03,17:53:52,1,2
3301,53,unemployed,Male,married,0,13,0,0,telephone,5,may,3,-1,0,10:19:13,10:26:03,0,1
3302,34,self-employed,Female,married,0,442,1,0,cellular,30,apr,1,164,2,17:58:04,17:59:13,0,1
3303,57,housemaid,Male,married,0,1303,0,0,cellular,25,aug,4,-1,0,17:58:48,18:00:11,0,1
3304,34,admin,Female,divorced,0,661,1,0,cellular,5,aug,2,183,10,17:54:34,17:58:39,1,1
3305,55,management,Male,single,0,43074,1,0,cellular,25,aug,6,-1,0,15:06:04,15:07:36,0,1
3306,35,blue-collar,Male,married,0,-239,1,0,telephone,26,may,1,-1,0,9:22:29,9:27:10,0,2
3307,39,management,Female,married,0,-17,1,1,cellular,28,aug,1,-1,0,14:51:40,15:06:48,1,2
3308,51,admin,Female,married,0,3025,0,0,cellular,7,may,1,352,1,14:55:30,15:03:26,1,2
3309,39,self-employed,Female,married,0,266,0,0,cellular,11,may,2,-1,0,9:32:57,9:34:39,0,1
3310,32,blue-collar,Male,married,0,-32,1,0,cellular,12,may,1,-1,0,12:36:43,12:39:08,0,2
3311,44,entrepreneur,Male,married,0,3463,1,1,cellular,28,jan,2,153,3,15:45:51,15:50:41,0,3
3312,46,blue-collar,Female,married,0,0,0,0,cellular,14,aug,4,-1,0,13:43:23,13:44:24,0,3
3313,46,technician,Female,married,0,363,1,0,cellular,6,aug,3,-1,0,16:13:59,16:17:28,0,1
3314,39,technician,Female,single,0,1435,0,0,cellular,17,jun,1,296,19,13:27:31,13:33:54,1,1
3315,37,admin,Female,married,0,764,1,0,cellular,16,jul,5,-1,0,13:35:21,13:37:09,0,1
3316,26,admin,Female,single,0,81,0,1,cellular,10,jul,1,-1,0,15:37:30,15:47:34,0,2
3317,34,services,Male,married,0,-196,1,1,telephone,26,may,1,-1,0,9:19:43,9:19:59,0,1
3318,40,technician,Female,married,0,232,0,0,cellular,29,jan,1,-1,0,16:38:24,16:44:30,0,1
3319,75,retired,Male,married,0,468,0,0,telephone,24,jun,1,-1,0,16:49:09,16:54:25,0,3
3320,52,management,Female,married,1,57,1,1,cellular,20,nov,1,196,1,14:36:31,14:37:16,0,1
3321,49,blue-collar,Male,married,0,3,0,1,cellular,9,jul,6,-1,0,17:49:36,18:13:35,1,2
3322,45,admin,Male,divorced,0,984,1,0,telephone,8,may,5,-1,0,16:36:15,16:41:13,0,3
3323,34,blue-collar,Female,single,0,42,0,0,cellular,5,aug,1,-1,0,13:15:19,13:20:16,0,1
3324,57,technician,Male,divorced,0,126,0,0,telephone,4,jun,2,-1,0,14:31:44,14:34:30,1,1
3325,57,management,Female,married,0,830,1,1,cellular,8,may,1,367,1,11:58:33,12:09:35,1,3
3326,27,admin,Male,married,0,953,1,0,telephone,26,may,2,-1,0,15:42:04,15:47:44,0,3
3327,63,retired,Female,married,0,2747,0,0,cellular,11,sep,1,80,1,13:37:20,13:39:13,0,2
3328,46,admin,Female,single,0,849,1,0,telephone,5,jun,2,-1,0,13:07:48,13:16:16,1,3
3329,33,management,Female,single,1,-5,0,0,cellular,18,aug,4,-1,0,17:36:58,17:39:05,0,3
3330,32,admin,Female,divorced,0,2017,0,1,cellular,17,jul,1,-1,0,14:23:10,14:34:36,0,3
3331,37,admin,Male,single,0,0,0,0,cellular,23,oct,1,-1,0,10:35:39,10:37:12,0,3
3332,33,technician,Female,single,0,594,1,1,telephone,23,may,1,-1,0,13:03:39,13:06:08,0,2
3333,25,technician,Female,single,0,1135,1,0,telephone,12,may,3,-1,0,16:11:48,16:18:24,0,3
3334,34,blue-collar,Male,single,0,550,1,0,cellular,20,apr,3,346,1,14:15:17,14:16:47,0,1
3335,32,management,Female,married,0,2465,1,1,cellular,7,may,1,-1,0,9:19:49,9:35:12,1,3
3336,43,blue-collar,Female,married,0,167,1,0,telephone,7,may,1,-1,0,14:10:35,14:14:38,0,3
3337,31,services,Female,single,0,605,1,0,telephone,28,may,1,-1,0,10:35:05,10:38:47,0,3
3338,23,admin,Male,married,0,299,1,0,telephone,19,jun,1,-1,0,15:19:27,15:21:11,0,2
3339,45,management,Female,married,0,242,0,0,cellular,30,apr,1,-1,0,9:21:26,9:31:13,1,3
3340,51,housemaid,Female,married,0,3984,0,0,telephone,20,jun,12,-1,0,14:02:44,14:02:51,0,2
3341,37,blue-collar,Female,single,0,243,0,0,cellular,27,aug,10,-1,0,14:17:12,14:19:59,0,2
3342,34,admin,Male,single,0,892,1,0,cellular,21,nov,2,184,1,10:59:05,11:02:02,0,2
3343,37,self-employed,Male,single,0,556,0,0,telephone,17,jun,2,-1,0,10:30:31,10:33:51,0,1
3344,52,technician,Male,divorced,0,0,0,0,cellular,19,aug,2,-1,0,15:09:23,15:11:22,0,3
3345,38,technician,Female,married,0,2767,1,0,cellular,21,nov,2,-1,0,10:19:34,10:31:25,0,3
3346,51,admin,Female,married,0,531,1,0,telephone,5,may,2,-1,0,11:12:20,11:16:47,0,3
3347,67,retired,Female,married,0,203,0,0,cellular,11,oct,1,266,2,10:39:38,10:46:23,1,3
3348,27,management,Male,single,0,843,0,0,cellular,8,jan,1,-1,0,17:47:51,17:50:58,1,3
3349,45,management,Female,divorced,0,644,1,0,cellular,19,nov,1,168,1,11:38:46,11:45:44,1,2
3350,38,blue-collar,Male,single,0,1137,0,0,cellular,13,may,1,-1,0,9:54:43,9:59:59,0,2
3351,28,admin,Female,single,0,189,1,0,cellular,31,jul,2,-1,0,12:52:47,12:53:55,0,1
3352,26,technician,Male,single,0,941,0,1,cellular,25,jul,1,-1,0,17:45:02,17:58:06,1,2
3353,37,entrepreneur,Female,divorced,0,66,0,0,cellular,18,nov,2,-1,0,17:33:27,17:52:51,1,2
3354,43,management,Female,single,0,-56,1,0,cellular,18,nov,2,151,14,14:09:31,14:11:57,0,3
3355,40,services,Female,divorced,0,105,1,0,telephone,6,may,2,-1,0,17:03:59,17:07:08,0,2
3356,40,services,Female,married,0,35,0,0,cellular,3,jul,4,317,3,12:49:20,12:54:38,0,3
3357,41,technician,Male,married,0,352,1,0,cellular,18,nov,2,-1,0,12:09:16,12:11:25,0,1
3358,35,self-employed,Male,divorced,0,1354,1,0,telephone,23,may,2,-1,0,9:38:15,9:50:31,1,2
3359,29,blue-collar,Female,single,0,734,1,1,cellular,30,apr,1,296,1,15:52:18,15:56:37,1,3
3360,42,entrepreneur,Female,married,0,157,1,1,telephone,7,may,1,-1,0,11:14:28,11:25:18,0,2
3361,57,self-employed,Female,married,0,894,1,0,cellular,18,nov,1,-1,0,13:53:56,13:55:15,0,2
3362,22,services,Female,single,0,35,1,0,telephone,28,may,3,-1,0,12:36:45,12:38:31,0,2
3363,28,admin,Female,married,0,242,1,0,telephone,17,sep,1,779,12,12:02:20,12:03:07,0,1
3364,59,retired,Male,married,0,1341,0,0,cellular,27,aug,2,97,1,10:50:27,10:53:01,0,1
3365,41,admin,Male,single,0,100,1,0,telephone,24,jul,2,-1,0,15:05:22,15:07:55,0,2
3366,37,services,Male,married,0,580,1,0,telephone,2,jun,2,-1,0,13:12:13,13:20:02,0,3
3367,51,management,Male,single,0,1610,1,0,telephone,16,jun,3,-1,0,13:56:26,14:17:14,1,2
3368,25,management,Male,single,0,1098,1,1,cellular,8,jul,1,-1,0,12:29:17,12:36:22,0,2
3369,46,blue-collar,Female,married,0,640,1,0,cellular,6,may,1,55,5,15:49:06,15:53:12,1,2
3370,34,management,Female,single,0,1612,0,0,cellular,27,aug,22,-1,0,9:30:20,9:32:08,0,3
3371,61,management,Female,married,0,997,0,0,cellular,10,mar,1,-1,0,12:21:47,12:23:33,1,1
3372,62,retired,Male,married,0,816,0,0,cellular,1,sep,2,-1,0,16:48:07,16:48:35,0,3
3373,38,admin,Male,single,0,439,0,0,telephone,16,jun,4,-1,0,12:01:36,12:07:35,0,3
3374,34,management,Female,divorced,0,0,0,0,cellular,21,aug,2,-1,0,14:18:46,14:20:49,0,2
3375,35,technician,Male,married,0,1092,0,0,cellular,18,may,1,360,1,11:49:07,11:51:19,0,2
3376,26,unemployed,Female,single,0,632,0,0,cellular,12,aug,3,181,1,9:46:56,9:52:08,1,2
3377,52,blue-collar,Female,single,0,0,0,0,cellular,15,jul,2,-1,0,15:42:07,15:44:18,0,1
3378,42,blue-collar,Female,single,0,22,1,0,cellular,14,may,4,365,1,17:26:04,17:28:00,0,2
3379,44,blue-collar,Female,single,0,38,1,0,cellular,5,may,4,-1,0,15:01:09,15:03:46,0,1
3380,31,blue-collar,Female,married,0,268,1,0,cellular,20,nov,2,-1,0,13:51:49,13:53:22,0,1
3381,58,housemaid,Male,married,0,2348,0,0,telephone,9,jun,1,-1,0,16:03:47,16:07:33,0,1
3382,34,management,Male,married,1,879,1,0,cellular,17,apr,1,344,1,11:12:03,11:23:55,1,1
3383,36,blue-collar,Female,divorced,0,666,1,0,cellular,11,may,1,-1,0,11:25:57,11:30:42,0,3
3384,31,blue-collar,Female,married,0,50,1,0,telephone,8,may,2,-1,0,11:07:24,11:12:24,0,3
3385,37,management,Male,single,0,698,0,0,cellular,8,sep,2,-1,0,11:55:29,12:13:30,1,1
3386,26,admin,Female,married,0,710,1,1,telephone,6,jun,2,-1,0,13:45:44,14:07:00,1,2
3387,60,admin,Male,married,0,1880,1,0,telephone,15,may,4,-1,0,9:59:53,10:03:09,0,1
3388,40,blue-collar,Female,single,0,0,1,1,cellular,11,may,2,-1,0,14:28:31,14:30:25,0,1
3389,61,management,Female,married,0,264,0,0,telephone,29,jul,1,178,1,9:38:04,9:42:34,1,1
3390,38,management,Male,married,0,238,0,0,cellular,4,aug,1,92,3,9:19:29,9:21:48,1,3
3391,63,management,Female,married,0,0,0,0,cellular,12,oct,2,182,6,15:33:35,15:35:45,0,2
3392,53,management,Female,married,0,1786,1,0,telephone,8,may,2,-1,0,10:15:16,10:16:22,0,1
3393,52,retired,Male,married,0,1956,0,0,telephone,6,jun,2,-1,0,9:40:37,9:47:01,0,2
3394,51,management,Male,single,0,1277,0,0,cellular,22,feb,5,294,1,9:31:27,9:33:50,0,1
3395,35,blue-collar,Male,single,0,398,1,0,cellular,20,apr,1,-1,0,12:04:25,12:07:43,0,1
3396,32,management,Female,single,0,2069,0,0,cellular,22,apr,1,-1,0,15:14:41,15:23:46,1,2
3397,41,admin,Female,single,0,621,1,0,telephone,19,nov,1,-1,0,13:37:15,13:39:06,0,1
3398,41,admin,Male,married,0,120,0,1,cellular,8,jul,1,-1,0,15:32:07,15:40:16,0,2
3399,29,admin,Male,married,0,19,0,0,cellular,28,jan,1,-1,0,10:09:39,10:10:59,0,2
3400,48,blue-collar,Female,married,0,705,0,0,telephone,13,may,2,-1,0,17:52:33,17:54:21,0,1
3401,31,management,Male,single,0,924,0,0,cellular,5,jun,2,98,1,17:47:42,17:51:09,1,2
3402,44,technician,Male,married,0,-1317,1,0,cellular,2,feb,1,-1,0,15:35:23,15:41:34,0,2
3403,58,retired,Female,married,0,193,1,1,telephone,13,may,3,-1,0,14:03:20,14:16:28,0,3
3404,46,technician,Male,married,0,-408,1,1,telephone,7,may,4,286,1,13:38:53,13:41:11,0,3
3405,45,management,Male,married,0,724,1,1,cellular,7,aug,1,-1,0,14:14:11,14:16:08,0,2
3406,49,blue-collar,Female,married,0,1568,0,0,telephone,21,may,6,-1,0,15:36:52,15:40:18,0,1
